"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"too much for what it offers#negative";"1";"1";"1";"too much for what it offer";"A A P Q Q V";"too#26 much#23 for#282 what#23 it#203 offers#5"
"walking distance from the main station#positive";"1";"1";"1";"walking distance from the main station";"N N P D G N";"walking#26 distance#23 from#101 the#1330 main#16 station#22"
"might be small for american standards#negative";"1";"1";"1";"may be small for american standard";"O V G P G N";"might#10 be#76 small#53 for#282 american#2 standards#5"
"situated in the middle of paris#positive";"1";"1";"1";"situate in the middle of Paris";"V P D N P R";"situated#10 in#432 the#1330 middle#7 of#340 paris#27"
"could not have been more helpful#strongpositive";"1";"1";"1";"can not have be more helpful";"O A V V G G";"could#29 not#203 have#90 been#29 more#30 helpful#22"
"can 't do enough for you#positive";"1";"1";"1";"can 't do enough for you";"O A V A P Q";"can#50 't#71 do#26 enough#20 for#282 you#149"
"short driving distance from the airport#positive";"1";"1";"1";"short driving distance from the airport";"G N N P D N";"short#14 driving#1 distance#23 from#101 the#1330 airport#21"
"not even close to 5 star#strongnegative";"1";"1";"1";"not even close to 5 star";"A A G P O N";"not#203 even#33 close#38 to#506 5#22 star#20"
"could do with less jelly fish#negative";"1";"1";"1";"can do with less jelly fish";"O V P G N A";"could#29 do#26 with#183 less#6 jelly#1 fish#7"
"well placed in the city centre#positive";"1";"1";"1";"well place in the City Centre";"A V P D R R";"well#54 placed#3 in#432 the#1330 city#45 centre#13"
"didn 't have a second person#negative";"1";"1";"1";"didn 't have a 2 person";"V A V D G N";"didn#18 't#71 have#90 a#534 second#10 person#8"
"treated to a full breakfast daily#positive";"1";"1";"1";"treat to a full breakfast daily";"V P D G N A";"treated#4 to#506 a#534 full#11 breakfast#75 daily#9"
"not suitable for couples without children#negative";"1";"1";"1";"not suitable for couple without child";"A G P N P N";"not#203 suitable#1 for#282 couples#6 without#12 children#11"
"luxury of an 18th century palace#positive";"1";"1";"1";"luxury of a 18th Century palace";"N P D G R N";"luxury#9 of#340 an#47 18th#2 century#2 palace#8"
"helping in any request of support#positive";"1";"1";"1";"help in any request of support";"V P D N P N";"helping#1 in#432 any#29 request#3 of#340 support#1"
"in the heart of gran via#positive";"1";"1";"1";"in the heart of Gran Via";"P D N P R R";"in#432 the#1330 heart#3 of#340 gran#3 via#4"
"remained too long on the tables#negative";"1";"1";"1";"remain too long on the table";"V A G P D N";"remained#1 too#26 long#13 on#111 the#1330 tables#4"
"walking distance to numerous touristic attractions#positive";"1";"1";"1";"walk distance to numerous touristic attraction";"V N P G G N";"walking#26 distance#23 to#506 numerous#3 touristic#2 attractions#5"
"a couple of miles outside the#positive";"1";"1";"1";"a couple of mile outside the";"D N P N P D";"a#534 couple#8 of#340 miles#1 outside#13 the#1330"
"too pollution in the surrounding streets#negative";"1";"1";"1";"too pollution in the surround street";"A N P D V N";"too#26 pollution#1 in#432 the#1330 surrounding#2 streets#2"
"delighed to talk to you !#positive";"1";"1";"1";"delighed to talk to you !";"V P V P Q O";"delighed#1 to#506 talk#3 to#506 you#149 !#101"
"were made to feel very welcome#strongpositive";"1";"1";"1";"be make to feel very welcome";"V V P V A G";"were#140 made#20 to#506 feel#6 very#267 welcome#7"
"incredibly boring for lunch and dinner#strongnegative";"1";"1";"1";"incredibly boring for lunch and dinner";"A N P N C N";"incredibly#2 boring#2 for#282 lunch#2 and#745 dinner#10"
"let you through to you room#positive";"1";"1";"1";"let you through to you room";"V Q P P Q N";"let#4 you#149 through#12 to#506 you#149 room#185"
"absolutely not value for the money#strongnegative";"1";"1";"1";"ABSOLUTELY NOT VALUE for the money";"R R R P D N";"absolutely#14 not#203 value#14 for#282 the#1330 money#24"
"shopping center "" diagonal mar ""#positive";"1";"1";"1";"shopping center "" diagonal Mar """;"N N N G R N";"shopping#17 center#28 ""#36 diagonal#1 mar#1 ""#36"
"very upset about this hotel !#strongnegative";"1";"1";"1";"very upset about this hotel !";"A G P D N O";"very#267 upset#1 about#36 this#158 hotel#430 !#101"
"doesn 't have an internal restaurant#negative";"1";"1";"1";"doesn 't have a internal restaurant";"N A V D G N";"doesn#4 't#71 have#90 an#47 internal#1 restaurant#47"
"looking to come back next year#positive";"1";"1";"1";"look to come back next year";"V P V A G N";"looking#10 to#506 come#14 back#36 next#26 year#4"
"close to all attractions and amenities#positive";"1";"1";"1";"close to all attraction and amenity";"G P D N C N";"close#38 to#506 all#116 attractions#5 and#745 amenities#7"
"easy access to airport with metro#positive";"1";"1";"1";"easy access to airport with metro";"G N P N P N";"easy#10 access#9 to#506 airport#21 with#183 metro#11"
"located in a centre of tallinn#positive";"1";"1";"1";"locate in a centre of Tallinn";"V P D N P R";"located#28 in#432 a#534 centre#13 of#340 tallinn#2"
"not far from the city centers#positive";"1";"1";"1";"not far from the city center";"A A P D N N";"not#203 far#12 from#101 the#1330 city#45 centers#1"
"very easy to travel to anywhere#positive";"1";"1";"1";"very easy to travel to anywhere";"A G P V P A";"very#267 easy#10 to#506 travel#6 to#506 anywhere#1"
"cannot be said from the outside#negative";"1";"1";"1";"cannot be say from the outside";"O V V P D N";"cannot#7 be#76 said#5 from#101 the#1330 outside#13"
"will be going back soon !#positive";"1";"1";"1";"will be go back soon !";"O V V A A O";"will#33 be#76 going#13 back#36 soon#2 !#101"
"not handled in a timely manner#negative";"1";"1";"1";"not handle in a timely manner";"A V P D G N";"not#203 handled#2 in#432 a#534 timely#1 manner#1"
"had a table all to ourselves#positive";"1";"1";"1";"have a table all to ourselves";"V D N D P Q";"had#98 a#534 table#5 all#116 to#506 ourselves#2"
"cleaned daily to a high standard#strongpositive";"1";"1";"1";"clean daily to a high standard";"V A P D G N";"cleaned#6 daily#9 to#506 a#534 high#5 standard#11"
"close to the center of baku#positive";"1";"1";"1";"close to the center of Baku";"G P D N P R";"close#38 to#506 the#1330 center#28 of#340 baku#2"
"supported our needs throughout the visit#positive";"1";"1";"1";"support our need throughout the visit";"V Q N P D N";"supported#1 our#69 needs#10 throughout#3 the#1330 visit#18"
"collected only in the ground floor#negative";"1";"1";"1";"collect ONLY in the ground floor";"V R P D N N";"collected#1 only#44 in#432 the#1330 ground#5 floor#24"
"the availability of better food locally#negative";"1";"1";"1";"the availability of good food locally";"D N P G N A";"the#1330 availability#1 of#340 better#27 food#73 locally#1"
"at the very centre of madrid#positive";"1";"1";"1";"at the very centre of Madrid";"P D G N P R";"at#137 the#1330 very#267 centre#13 of#340 madrid#8"
"with some of the smallest pitches#negative";"1";"1";"1";"with some of the smallest pitch";"P D P D G N";"with#183 some#42 of#340 the#1330 smallest#1 pitches#1"
"just crossing the roads there are#positive";"1";"1";"1";"just cross the road there be";"A V D N O V";"just#41 crossing#1 the#1330 roads#1 there#147 are#144"
"very dissapointed with the singke room.#strongnegative";"1";"1";"1";"very dissapointed with the singke room.";"A G P D N N";"very#267 dissapointed#1 with#183 the#1330 singke#1 room.#1"
"almost expired date of the food#negative";"1";"1";"1";"almost expire date of the food";"A V N P D N";"almost#8 expired#1 date#2 of#340 the#1330 food#73"
"in the center of the city#positive";"1";"1";"1";"in the Center of the City";"P D R P D R";"in#432 the#1330 center#28 of#340 the#1330 city#45"
"which spreads and maximizes the noise#negative";"1";"1";"1";"which spread and maximize the noise";"O V C V D N";"which#48 spreads#1 and#745 maximizes#1 the#1330 noise#18"
"less than 5 minutes away walking#positive";"1";"1";"1";"less than 5 minute away walk";"G P O N A V";"less#6 than#10 5#22 minutes#21 away#15 walking#26"
"warmly welcomed by all the staff#positive";"1";"1";"1";"warmly welcome by all the staff";"A V P D D N";"warmly#1 welcomed#2 by#39 all#116 the#1330 staff#122"
"acceptable for a short business trip#positive";"1";"1";"1";"Acceptable for a short business trip";"R P D G N N";"acceptable#2 for#282 a#534 short#14 business#21 trip#17"
"best rooms are in another hotel#negative";"1";"1";"1";"good room be in another hotel";"G N V P D N";"best#32 rooms#80 are#144 in#432 another#5 hotel#430"
"can only be locked using keys#negative";"1";"1";"1";"can only be lock use key";"O A V V V N";"can#50 only#44 be#76 locked#1 using#5 keys#3"
"always ready to go beyond expectation#positive";"1";"1";"1";"always ready to go beyond expectation";"A G P V P N";"always#26 ready#3 to#506 go#40 beyond#2 expectation#2"
"does not include any other restaurant#negative";"1";"1";"1";"do not include any other restaurant";"V A V D G N";"does#8 not#203 include#1 any#29 other#42 restaurant#47"
"not worth 3 stars at all#negative";"1";"1";"1";"not worth 3 star at all";"A G O N P D";"not#203 worth#15 3#14 stars#8 at#137 all#116"
"robbed in elevator of hotel !#strongnegative";"1";"1";"1";"Robbed in elevator of hotel !";"R P N P N O";"robbed#2 in#432 elevator#7 of#340 hotel#430 !#101"
"spoiled the impression of the trip#negative";"1";"1";"1";"spoil the impression of the trip";"V D N P D N";"spoiled#1 the#1330 impression#9 of#340 the#1330 trip#17"
"only by passing through bar area#negative";"1";"1";"1";"only by pass through bar area";"A P V G N N";"only#44 by#39 passing#4 through#12 bar#32 area#40"
"did make an effort to smile#positive";"1";"1";"1";"do make a effort to smile";"V V D N P V";"did#19 make#14 an#47 effort#2 to#506 smile#4"
"to be avoided at all costs#strongnegative";"1";"1";"1";"to be avoid at all cost";"P V V P D N";"to#506 be#76 avoided#2 at#137 all#116 costs#3"
"always there to answer your queries#positive";"1";"1";"1";"always there to answer your query";"A A P V Q N";"always#26 there#147 to#506 answer#3 your#19 queries#1"
"situated in frankfurt flughaven railway station#positive";"1";"1";"1";"situate in Frankfurt Flughaven railway station";"V P R R N N";"situated#10 in#432 frankfurt#1 flughaven#1 railway#4 station#22"
"5 minutes walk to big bem#positive";"1";"1";"1";"5 minute walk to Big Bem";"O N V P R R";"5#22 minutes#21 walk#20 to#506 big#27 bem#1"
"would take an hour or so#negative";"1";"1";"1";"would take a hour or so";"O V D N C A";"would#50 take#7 an#47 hour#4 or#38 so#77"
"one of the best for vacation#positive";"1";"1";"1";"one of the good for vacation";"O P D G P N";"one#67 of#340 the#1330 best#32 for#282 vacation#6"
"with bus stop to all airports#positive";"1";"1";"1";"with bus stop to all airport";"P G N P D N";"with#183 bus#17 stop#6 to#506 all#116 airports#1"
"not the hotel 's best side#negative";"1";"1";"1";"not the hotel 's good side";"A D N O G N";"not#203 the#1330 hotel#430 's#48 best#32 side#11"
"would have booked a better hotel#negative";"1";"1";"1";"would have book a good hotel";"O V V D G N";"would#50 have#90 booked#13 a#534 better#27 hotel#430"
"in a very middle of paris#strongpositive";"1";"1";"1";"in a very middle of Paris";"P D A G P R";"in#432 a#534 very#267 middle#7 of#340 paris#27"
"very far from any nice sorrundings#strongnegative";"1";"1";"1";"very far from any nice sorrundings";"A A P D G N";"very#267 far#12 from#101 any#29 nice#82 sorrundings#1"
"it 's € 7 / person#negative";"1";"1";"1";"it have € 7 / person";"Q V G O G N";"it#203 's#48 €#8 7#5 /#25 person#8"
"know most of world main languages#positive";"1";"1";"1";"know most of world main language";"V G P N G N";"know#9 most#25 of#340 world#12 main#16 languages#2"
"not what you expect from amsterdam#negative";"1";"1";"1";"not what you expect from Amsterdam";"A Q Q V P R";"not#203 what#23 you#149 expect#14 from#101 amsterdam#9"
"kind in a "" cupboard ""#negative";"1";"1";"1";"kind in a "" cupboard """;"G P D N N N";"kind#14 in#432 a#534 ""#36 cupboard#1 ""#36"
"not commonly on the tourist map#positive";"1";"1";"1";"not commonly on the tourist map";"A A P D N N";"not#203 commonly#1 on#111 the#1330 tourist#6 map#1"
"close to one of the bridges#positive";"1";"1";"1";"close to one of the bridge";"A P O P D N";"close#38 to#506 one#67 of#340 the#1330 bridges#1"
"in the middle of the pinewold#negative";"1";"1";"1";"in the middle of the pinewold";"P D N P D N";"in#432 the#1330 middle#7 of#340 the#1330 pinewold#1"
"a good option in this category#positive";"1";"1";"1";"a good option in this category";"D N N P D N";"a#534 good#153 option#6 in#432 this#158 category#1"
"aren 't included in the price#negative";"1";"1";"1";"aren 't include in the price";"V A V P D N";"aren#2 't#71 included#7 in#432 the#1330 price#34"
"easy to reach by public transport#positive";"1";"1";"1";"easy to reach by public transport";"G P V P G N";"easy#10 to#506 reach#4 by#39 public#9 transport#6"
"18th century luxury with modern comfort !#positive";"1";"1";"1";"18th century luxury with modern comfort !";"G N N P G N O";"18th#2 century#2 luxury#9 with#183 modern#20 comfort#5 !#101"
"a machine which disclose your room card#negative";"1";"1";"1";"a machine which disclose your room card";"D N O V Q N N";"a#534 machine#5 which#48 disclose#1 your#19 room#185 card#3"
"would be enough space for one person#positive";"1";"1";"1";"would be enough space for one person";"O V G N P O N";"would#50 be#76 enough#20 space#10 for#282 one#67 person#8"
"not far from the sablon and downtown#positive";"1";"1";"1";"not far from the Sablon and downtown";"A A P D R C N";"not#203 far#12 from#101 the#1330 sablon#1 and#745 downtown#2"
"can not be a 4 stars hotel#positive";"1";"1";"1";"can not be a 4 star hotel";"O A V D O N N";"can#50 not#203 be#76 a#534 4#22 stars#8 hotel#430"
"lots of groups passing in the weekends#negative";"1";"1";"1";"lot of group pass in the weekend";"N P N V P D N";"lots#8 of#340 groups#1 passing#4 in#432 the#1330 weekends#2"
"looking forward to hear calimera everywhere again#positive";"1";"1";"1";"look forward to hear Calimera everywhere again";"V A P V R A A";"looking#10 forward#4 to#506 hear#10 calimera#1 everywhere#4 again#34"
"well known at the time of booking#positive";"1";"1";"1";"well know at the time of booking";"A V P D N P N";"well#54 known#2 at#137 the#1330 time#38 of#340 booking#6"
"walking distance to the centre of town#positive";"1";"1";"1";"walking distance to the centre of town";"N N P D N P N";"walking#26 distance#23 to#506 the#1330 centre#13 of#340 town#6"
"always will remember with joy and happiness#positive";"1";"1";"1";"always will remember with joy and happiness";"A O V P N C N";"always#26 will#33 remember#1 with#183 joy#1 and#745 happiness#1"
"doesn 't have such a hostel atmosphere#negative";"1";"1";"1";"doesn 't have such a hostel atmosphere";"V A V G D N N";"doesn#4 't#71 have#90 such#11 a#534 hostel#8 atmosphere#6"
"very close to the main railway station#positive";"1";"1";"1";"very close to the main railway station";"A A P D G N N";"very#267 close#38 to#506 the#1330 main#16 railway#4 station#22"
"the nicest i have ever stayed in#strongpositive";"1";"1";"1";"the nicest i have ever stay in";"D G N V A V A";"the#1330 nicest#3 i#249 have#90 ever#15 stayed#41 in#432"
"not as friendly as one can expect#negative";"1";"1";"1";"not as friendly as one can expect";"A A G P N O V";"not#203 as#94 friendly#55 as#94 one#67 can#50 expect#14"
"came back tp poland satisfied and relaxed#positive";"1";"1";"1";"come back tp Poland satisfy and relax";"V A N R V C V";"came#7 back#36 tp#1 poland#1 satisfied#4 and#745 relaxed#5"
"next to the city center port vieuz#positive";"1";"1";"1";"next to the city center Port Vieuz";"G P D N N R R";"next#26 to#506 the#1330 city#45 center#28 port#1 vieuz#1"
"not to eat in the buffet restaurant#negative";"1";"1";"1";"NOT to eat in the buffet restaurant";"R P V P D N N";"not#203 to#506 eat#11 in#432 the#1330 buffet#8 restaurant#47"
"located among the vineyards and olive trees#positive";"1";"1";"1";"locate among the vineyard and olive tree";"V P D N C G N";"located#28 among#1 the#1330 vineyards#1 and#745 olive#1 trees#1"
"in front of the via di pantaneto#positive";"1";"1";"1";"in front of the Via di Pantaneto";"A G P D R R R";"in#432 front#13 of#340 the#1330 via#4 di#1 pantaneto#1"
"the most wonderful part of the trip#positive";"1";"1";"1";"the much wonderful part of the trip";"D A G N P D N";"the#1330 most#25 wonderful#8 part#9 of#340 the#1330 trip#17"
"do their best to keep customers comfortable#positive";"1";"1";"1";"do their good to keep customer comfortable";"V Q G P V N G";"do#26 their#10 best#32 to#506 keep#6 customers#3 comfortable#20"
"laying in the real center of lyon#positive";"1";"1";"1";"lay in the real center of Lyon";"V P D G N P R";"laying#1 in#432 the#1330 real#3 center#28 of#340 lyon#5"
"not really taking care of the result#negative";"1";"1";"1";"not really take care of the result";"A A V N P D N";"not#203 really#56 taking#3 care#4 of#340 the#1330 result#3"
"completely out of touch with sofia reality#negative";"1";"1";"1";"completely out of touch with Sofia reality";"A P P N P R N";"completely#2 out#35 of#340 touch#3 with#183 sofia#1 reality#2"
"located verz close to the city center#positive";"1";"1";"1";"locate verz close to the city center";"V A G P D N N";"located#28 verz#1 close#38 to#506 the#1330 city#45 center#28"
"not see any actual indication of where#negative";"1";"1";"1";"not see any actual indication of where";"A V D G N P O";"not#203 see#7 any#29 actual#3 indication#1 of#340 where#19"
"not in acordance of today 's traveller#negative";"1";"1";"1";"not in acordance of today 's traveller";"A P N P N O N";"not#203 in#432 acordance#1 of#340 today#1 's#48 traveller#3"
"goes from the airport to a hotel#positive";"1";"1";"1";"go from the airport to a hotel";"V P D N P D N";"goes#2 from#101 the#1330 airport#21 to#506 a#534 hotel#430"
"right at the start of vitosha street#positive";"1";"1";"1";"right at the start of Vitosha street";"A P D N P R N";"right#5 at#137 the#1330 start#3 of#340 vitosha#1 street#13"
"attrackts back packing , party focused youngsters#negative";"1";"1";"1";"attrackts back packing , party focus youngster";"V A N O N V N";"attrackts#1 back#36 packing#1 ,#850 party#6 focused#1 youngsters#1"
"aimed more for the russians and egyptians#negative";"1";"1";"1";"aim much for the Russians and Egyptians";"V A P D R C R";"aimed#1 more#30 for#282 the#1330 russians#7 and#745 egyptians#2"
"remarkable for his position in the town#positive";"1";"1";"1";"remarkable for his position in the town";"G P Q N P D N";"remarkable#1 for#282 his#6 position#2 in#432 the#1330 town#6"
"not expect to be able to sleep#negative";"1";"1";"1";"not expect to be able to sleep";"A V P V G P V";"not#203 expect#14 to#506 be#76 able#4 to#506 sleep#12"
"not even close to trying to help#negative";"1";"1";"1";"not even close to try to help";"A A G P V P V";"not#203 even#33 close#38 to#506 trying#3 to#506 help#13"
"provides a prefect "" base camp ""#positive";"1";"1";"1";"provide a prefect "" base camp """;"V D G N N N N";"provides#3 a#534 prefect#1 ""#36 base#1 camp#1 ""#36"
"meals in the main self sevice restaurant#negative";"1";"1";"1";"meal in the main self sevice restaurant";"N P D G N N N";"meals#4 in#432 the#1330 main#16 self#4 sevice#1 restaurant#47"
"located very close to the subway station#positive";"1";"1";"1";"locate very close to the subway station";"V A A P D N N";"located#28 very#267 close#38 to#506 the#1330 subway#4 station#22"
"greek dishes with a general european twist#positive";"1";"1";"1";"Greek dish with a general european twist";"R V P D G G N";"greek#1 dishes#3 with#183 a#534 general#13 european#4 twist#1"
"useless for removing creases in cotton shirts#negative";"1";"1";"1";"useless for remove crease in cotton shirt";"G P V N P N N";"useless#1 for#282 removing#1 creases#1 in#432 cotton#1 shirts#2"
"just a few steps from the strip#positive";"1";"1";"1";"just a few step from the strip";"A D G N P D N";"just#41 a#534 few#21 steps#3 from#101 the#1330 strip#4"
"wasn 't that easy to move around#negative";"1";"1";"1";"Wasn 't that easy to move around";"R A P G P V A";"wasn#5 't#71 that#102 easy#10 to#506 move#1 around#26"
"could hear everything from the rooms around#negative";"1";"1";"1";"can hear everything from the room around";"O V N P D N A";"could#29 hear#10 everything#23 from#101 the#1330 rooms#80 around#26"
"helpful in providing directions and general info#positive";"1";"1";"1";"helpful in provide direction and general info";"N P V N C G N";"helpful#22 in#432 providing#1 directions#2 and#745 general#13 info#1"
"very close to george 5 metro station.the#positive";"1";"1";"1";"very close to George 5 metro station.the";"A G P R O N D";"very#267 close#38 to#506 george#1 5#22 metro#11 station.the#1"
"best reason to choose lord byron hotel#positive";"1";"1";"1";"good reason to choose Lord Byron hotel";"G N P V R R N";"best#32 reason#4 to#506 choose#3 lord#1 byron#1 hotel#430"
"a city hotel with all the comforts#positive";"1";"1";"1";"a city hotel with all the comfort";"D N N P D D N";"a#534 city#45 hotel#430 with#183 all#116 the#1330 comforts#3"
"always happy to comply with our wishes#positive";"1";"1";"1";"always happy to comply with our wish";"A G P V P Q N";"always#26 happy#6 to#506 comply#1 with#183 our#69 wishes#1"
"a view on the splendid surrounding gardens#positive";"1";"1";"1";"a view on the splendid surround garden";"D N P D G V N";"a#534 view#24 on#111 the#1330 splendid#3 surrounding#2 gardens#5"
"did not feel very safe at all#negative";"1";"1";"1";"do not feel very safe at all";"V A V A G P D";"did#19 not#203 feel#6 very#267 safe#7 at#137 all#116"
"placed about 30 minutes from center of paris#negative";"1";"1";"1";"place about 30 minute from center of Paris";"V P O N P N P R";"placed#3 about#36 30#4 minutes#21 from#101 center#28 of#340 paris#27"
"absolutely amazing for the price we paid !#strongpositive";"1";"1";"1";"absolutely amazing for the price we pay !";"A G P D N Q V O";"absolutely#14 amazing#11 for#282 the#1330 price#34 we#214 paid#11 !#101"
"does not speak any english at all !!#strongnegative";"1";"1";"1";"do not speak any English at all !!";"V A V D R P D G";"does#8 not#203 speak#9 any#29 english#21 at#137 all#116 !!#5"
"short walk to the shops , restaurants etc.#positive";"1";"1";"1";"short walk to the shop , restaurant etc.";"G N P D N O N V";"short#14 walk#20 to#506 the#1330 shops#12 ,#850 restaurants#30 etc.#9"
"not as good as food in the restaurant#negative";"1";"1";"1";"not as good as food in the restaurant";"A A G P N P D N";"not#203 as#94 good#153 as#94 food#73 in#432 the#1330 restaurant#47"
"smelling as bad as being in a hospital#negative";"1";"1";"1";"smell as bad as be in a hospital";"V A G P V P D N";"smelling#1 as#94 bad#24 as#94 being#10 in#432 a#534 hospital#2"
"located about 5 · 7 minutes from hotel#positive";"1";"1";"1";"locate about 5 · 7 minute from hotel";"V P O N O N P N";"located#28 about#36 5#22 ·#147 7#5 minutes#21 from#101 hotel#430"
"not the most positive persons in the world#negative";"1";"1";"1";"not the much positive person in the world";"A D A G N P D N";"not#203 the#1330 most#25 positive#5 persons#4 in#432 the#1330 world#12"
"covered with dust and a few electrical items#negative";"1";"1";"1";"cover with dust and a few electrical item";"V P N C D G G N";"covered#3 with#183 dust#4 and#745 a#534 few#21 electrical#2 items#4"
"one of the best i have stayed in#positive";"1";"1";"1";"one of the good i have stay in";"O P D G Q V V P";"one#67 of#340 the#1330 best#32 i#249 have#90 stayed#41 in#432"
"can not be a 4 · star hotel#negative";"1";"1";"1";"can not be a 4 · star hotel";"O A V D O N G N";"can#50 not#203 be#76 a#534 4#22 ·#147 star#20 hotel#430"
"few minutes away from everything you might need#positive";"1";"1";"1";"few minute away from everything you may need";"G N A P N Q O V";"few#21 minutes#21 away#15 from#101 everything#23 you#149 might#10 need#18"
"minutes from numerous restaurants , bars , etc.#positive";"1";"1";"1";"minute from numerous restaurant , bar , etc.";"N P G N O N O O";"minutes#21 from#101 numerous#3 restaurants#30 ,#850 bars#12 ,#850 etc.#9"
"walking distance of a wide variety of climbs#positive";"1";"1";"1";"walk distance of a wide variety of climb";"V N P D G N P N";"walking#26 distance#23 of#340 a#534 wide#3 variety#7 of#340 climbs#1"
"didn 't care at all for the complaints#negative";"1";"1";"1";"didn 't care at all for the complaint";"N A V P D P D N";"didn#18 't#71 care#4 at#137 all#116 for#282 the#1330 complaints#3"
"the most expensive i have ever stayed at#strongnegative";"1";"1";"1";"the much expensive i have ever stay at";"D A G Q V A V P";"the#1330 most#25 expensive#11 i#249 have#90 ever#15 stayed#41 at#137"
"beware of a small step before the elevators#negative";"1";"1";"1";"Beware of a small step before the elevator";"R P D G N P D N";"beware#3 of#340 a#534 small#53 step#1 before#13 the#1330 elevators#1"
"only if you haven 't other choises !#negative";"1";"1";"1";"only if you haven 't other choises !";"A P Q V A G N O";"only#44 if#42 you#149 haven#5 't#71 other#42 choises#1 !#101"
"not have been able to cook a meal#negative";"1";"1";"1";"not have be able to cook a meal";"A V V G P V D G";"not#203 have#90 been#29 able#4 to#506 cook#2 a#534 meal#2"
"walking distance to sol , gran via etc.#positive";"1";"1";"1";"walking distance to Sol , Gran Via etc.";"N N P R O R R O";"walking#26 distance#23 to#506 sol#1 ,#850 gran#3 via#4 etc.#9"
"close to all the interesting points in bilbao#positive";"1";"1";"1";"close to all the interesting point in Bilbao";"V P D D G N P R";"close#38 to#506 all#116 the#1330 interesting#5 points#4 in#432 bilbao#4"
"reasonable in terms of a place to sleep#positive";"1";"1";"1";"reasonable in term of a place to sleep";"G P N P D N P V";"reasonable#6 in#432 terms#2 of#340 a#534 place#46 to#506 sleep#12"
"extremely long walk from the restaurant / reception#negative";"1";"1";"1";"extremely long walk from the restaurant / reception";"A G N P D N N N";"extremely#9 long#13 walk#20 from#101 the#1330 restaurant#47 /#25 reception#20"
"allows to visit all interested places in barcelona#positive";"1";"1";"1";"allow to visit all interested place in Barcelona";"V P V D G N P R";"allows#2 to#506 visit#18 all#116 interested#5 places#5 in#432 barcelona#4"
"walking distance of rome ’s most important sights#positive";"1";"1";"1";"walk distance of Rome ’s much important sight";"V N P R V A G N";"walking#26 distance#23 of#340 rome#1 ’s#6 most#25 important#4 sights#4"
"good option for short stays / city breaks#positive";"1";"1";"1";"good option for short stay / city break";"G N P G N G N N";"good#153 option#6 for#282 short#14 stays#4 /#25 city#45 breaks#3"
"can easily find connections to every tourist attractions#positive";"1";"1";"1";"can easily find connection to every tourist attraction";"O A V N P D N N";"can#50 easily#7 find#13 connections#4 to#506 every#17 tourist#6 attractions#5"
"more like an average 2 · 3 star#negative";"1";"1";"1";"more like a average 2 · 3 star";"G P D G O N O N";"more#30 like#33 an#47 average#5 2#22 ·#147 3#14 star#20"
"backing on to a delivery alley and bar#negative";"1";"1";"1";"back on to a delivery alley and bar";"V A P D N N C N";"backing#1 on#111 to#506 a#534 delivery#2 alley#2 and#745 bar#32"
"locate near champ elysee , arc de triump#positive";"1";"1";"1";"locate near Champ Elysee , Arc de Triump";"G P R R O R P R";"locate#1 near#23 champ#1 elysee#1 ,#850 arc#2 de#5 triump#1"
"with a wide range of things for breakfasts#positive";"1";"1";"1";"with a wide range of thing for breakfast";"P D G N P N P N";"with#183 a#534 wide#3 range#4 of#340 things#9 for#282 breakfasts#3"
"just near the great wheel and the bridge#positive";"1";"1";"1";"just near the Great Wheel and the bridge";"A P D R R C D N";"just#41 near#23 the#1330 great#91 wheel#1 and#745 the#1330 bridge#2"
"very short walking distance from the old city#positive";"1";"1";"1";"very short walking distance from the old city";"A G N N P D G N";"very#267 short#14 walking#26 distance#23 from#101 the#1330 old#36 city#45"
"next to les halles metro and rer station#positive";"1";"1";"1";"next to Les Halles metro and RER station";"P P R R N C G N";"next#26 to#506 les#2 halles#1 metro#11 and#745 rer#5 station#22"
"a little bit off the loud tourist track#positive";"1";"1";"1";"a little bit off the loud tourist track";"D G N P D G N N";"a#534 little#32 bit#17 off#10 the#1330 loud#12 tourist#6 track#1"
"quite nice if you don 't expect much#positive";"1";"1";"1";"quite nice if you don 't expect much";"A G P Q V A V G";"quite#33 nice#82 if#42 you#149 don#25 't#71 expect#14 much#23"
"walking distance to tivoli and the city center#positive";"1";"1";"1";"walk distance to Tivoli and the city center";"V N P R C D N N";"walking#26 distance#23 to#506 tivoli#1 and#745 the#1330 city#45 center#28"
"right next to the bar / club area#negative";"1";"1";"1";"right next to the bar / club area";"A G P D N N N N";"right#5 next#26 to#506 the#1330 bar#32 /#25 club#4 area#40"
"cannot wait until i can go back again#strongpositive";"1";"1";"1";"cannot wait until i can go back again";"O V P Q O V A A";"cannot#7 wait#3 until#4 i#249 can#50 go#40 back#36 again#34"
"far too much for what we got !!#negative";"1";"1";"1";"far too much for what we get !!";"A A A P Q Q V G";"far#12 too#26 much#23 for#282 what#23 we#214 got#14 !!#5"
"close to shopping , to the restaurant and transfer#positive";"1";"1";"1";"close to shopping , to the restaurant and transfer";"G P N O P D N C N";"close#38 to#506 shopping#17 ,#850 to#506 the#1330 restaurant#47 and#745 transfer#4"
"didn 't know the hotel restaurant / bar menu#negative";"1";"1";"1";"didn 't know the hotel restaurant / bar menu";"V A V D N N N N N";"didn#18 't#71 know#9 the#1330 hotel#430 restaurant#47 /#25 bar#32 menu#2"
