"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"jardins#positive";"0";"1";"5";"jardin";"N";"jardins#5"
"petit#strongnegative";"0";"1";"111";"petit";"G";"petit#111"
"adorable#positive";"0";"1";"4";"adorable";"G";"adorable#4"
"surveillé#positive";"0";"1";"3";"surveiller";"V";"surveillé#3"
"chic#strongpositive";"0";"1";"3";"chic";"G";"chic#3"
"lamentable#strongnegative";"0";"1";"3";"Lamentable";"D";"lamentable#3"
"fantastique#strongpositive";"0";"1";"3";"fantastique";"G";"fantastique#3"
"facilement#strongpositive";"0";"1";"7";"facilement";"G";"facilement#7"
"vu#negative";"0";"1";"23";"voir";"V";"vu#23"
"joli#positive";"0";"1";"5";"joli";"N";"joli#5"
"extra#strongpositive";"0";"1";"3";"extra";"V";"extra#3"
"répétitive#negative";"0";"1";"2";"répétitive";"N";"répétitive#2"
"loin#negative";"0";"1";"27";"loin";"G";"loin#27"
"spacieux#positive";"0";"1";"3";"spacieux";"N";"spacieux#3"
"insuffisant#negative";"0";"1";"2";"insuffisant";"G";"insuffisant#2"
"offre#positive";"0";"1";"12";"offrir";"V";"offre#12"
"spa#positive";"0";"1";"16";"spa";"V";"spa#16"
"typique#positive";"0";"1";"3";"typique";"N";"typique#3"
"seul#negative";"0";"1";"21";"seul";"G";"seul#21"
"ennuie#negative";"0";"1";"2";"ennuyer";"V";"ennuie#2"
"souriant.#positive";"0";"1";"2";"souriant.";"P";"souriant.#2"
"communes#negative";"0";"1";"2";"commun";"G";"communes#2"
"qui#opinion";"0";"1";"183";"qui";"P";"qui#183"
"wc#positive";"0";"1";"7";"wc";"N";"wc#7"
"uniquement#negative";"0";"1";"5";"uniquement";"G";"uniquement#5"
"chic#positive";"0";"1";"3";"chic";"G";"chic#3"
"tranquille#positive";"0";"1";"3";"tranquille";"G";"tranquille#3"
"nickel#positive";"0";"1";"4";"nickel";"N";"nickel#4"
"ideal#strongpositive";"0";"1";"2";"ideal";"G";"ideal#2"
"varié#positive";"0";"1";"7";"varier";"G";"varié#7"
"profiter#positive";"0";"1";"10";"profiter";"V";"profiter#10"
"+#positive";"0";"1";"17";"+";"G";"+#21"
"mauvais#strongnegative";"0";"1";"20";"mauvais";"G";"mauvais#20"
"charmantes#strongpositive";"0";"1";"2";"charmant";"G";"charmantes#2"
"proximité#positive";"0";"1";"30";"proximité";"N";"proximité#30"
"nulles#negative";"0";"1";"2";"nul";"G";"nulles#2"
"spacieuses#positive";"0";"1";"6";"spacieux";"G";"spacieuses#6"
"incompétent#negative";"0";"1";"2";"incompétent";"G";"incompétent#2"
"ouverte#positive";"0";"1";"7";"ouvert";"G";"ouverte#7"
"ouverte#negative";"0";"1";"7";"ouvert";"G";"ouverte#7"
"catastrophique#negative";"0";"1";"2";"catastrophique";"G";"catastrophique#2"
"grandes#positive";"0";"1";"6";"grand";"G";"grandes#6"
"agence#positive";"0";"1";"3";"agence";"N";"agence#3"
"moins#negative";"0";"1";"15";"moins";"G";"moins#15"
"rêve#positive";"0";"1";"4";"rêve";"N";"rêve#4"
"recommande#strongpositive";"0";"1";"22";"recommander";"V";"recommande#22"
"triste#negative";"0";"1";"4";"triste";"G";"triste#4"
"poissons#positive";"0";"1";"3";"poisson";"N";"poissons#3"
"faible#negative";"0";"1";"3";"faible";"G";"faible#3"
"négatifs#negative";"0";"1";"14";"négatif";"G";"négatifs#14"
"raisonnables#positive";"0";"1";"2";"raisonnables";"D";"raisonnables#2"
"convenable#positive";"0";"1";"3";"convenable";"G";"convenable#3"
"cassés#negative";"0";"1";"2";"casser";"G";"cassés#2"
"beaux#positive";"0";"1";"6";"beau";"G";"beaux#6"
"mauvaises#negative";"0";"1";"2";"mauvais";"G";"mauvaises#2"
"défectueux#negative";"0";"1";"3";"défectueux";"G";"défectueux#3"
"froide#negative";"0";"1";"9";"froid";"G";"froide#9"
"remarquable#positive";"0";"1";"3";"remarquable";"G";"remarquable#3"
"isolé#negative";"0";"1";"3";"isoler";"G";"isolé#3"
"délice#strongpositive";"0";"1";"2";"délice";"N";"délice#2"
"bon#strongpositive";"0";"1";"149";"bon";"G";"bon#149"
"mediocre#negative";"0";"1";"2";"mediocre";"V";"mediocre#2"
"ex#negative";"0";"1";"3";"ex";"P";"ex#3"
"fantastique#positive";"0";"1";"3";"fantastique";"G";"fantastique#3"
"excellents#strongpositive";"0";"1";"2";"excellent";"G";"excellents#2"
"grands#positive";"0";"1";"6";"grand";"G";"grands#6"
"bref#positive";"0";"1";"23";"bref";"G";"bref#23"
"animations#positive";"0";"1";"45";"animation";"N";"animations#45"
"personnel#positive";"0";"1";"137";"personnel";"N";"personnel#137"
"décevant#negative";"0";"1";"5";"décevant";"G";"décevant#5"
"particulièrement#strongnegative";"0";"1";"3";"particulièrement";"G";"particulièrement#3"
"animation#negative";"0";"1";"51";"animation";"N";"animation#51"
"négatif#negative";"0";"1";"8";"négatif";"G";"négatif#8"
"relaxation#positive";"0";"1";"2";"relaxation";"N";"relaxation#2"
"lavabo#positive";"0";"1";"4";"lavabo";"N";"lavabo#4"
"impossible#negative";"0";"1";"16";"impossible";"G";"impossible#16"
"proche#positive";"0";"1";"21";"proche";"G";"proche#21"
"mauvais#negative";"0";"1";"20";"mauvais";"G";"mauvais#20"
"petites#negative";"0";"1";"6";"petit";"G";"petites#6"
"vent#positive";"0";"1";"3";"vent";"N";"vent#3"
"mauvaise#strongnegative";"0";"1";"5";"mauvais";"G";"mauvaise#5"
"douche#positive";"0";"1";"28";"douche";"N";"douche#28"
"idéal#strongpositive";"0";"1";"12";"idéal";"G";"idéal#12"
"rénovées#positive";"0";"1";"2";"rénover";"V";"rénovées#2"
"fermé#negative";"0";"1";"6";"fermer";"V";"fermé#6"
"inexistant#strongnegative";"0";"1";"2";"inexistant";"G";"inexistant#2"
"tenue#positive";"0";"1";"2";"tenue";"N";"tenue#2"
"positif#positive";"0";"1";"10";"positif";"G";"positif#10"
"dit#positive";"0";"1";"9";"dire";"V";"dit#9"
"mieux#positive";"0";"1";"17";"mieux";"G";"mieux#17"
"golf#positive";"0";"1";"10";"golf";"N";"golf#10"
"neufs#positive";"0";"1";"3";"neuf";"G";"neufs#3"
"déplorable#positive";"0";"1";"3";"déplorable";"G";"déplorable#3"
"aquagym#positive";"0";"1";"4";"aquagym";"N";"aquagym#4"
"incroyable#positive";"0";"1";"4";"incroyable";"G";"incroyable#4"
"également#negative";"0";"1";"11";"également";"G";"également#11"
"deuxième#positive";"0";"1";"4";"deuxième";"G";"deuxième#4"
"rénové#positive";"0";"1";"4";"rénover";"V";"rénové#4"
"vide#negative";"0";"1";"4";"vide";"G";"vide#4"
"regrette#negative";"0";"1";"2";"regretter";"V";"regrette#2"
"parfaites#positive";"0";"1";"2";"parfaites";"N";"parfaites#2"
"vieille#negative";"0";"1";"3";"vieux";"G";"vieille#3"
"réactif#positive";"0";"1";"2";"réactif";"G";"réactif#2"
"genial#strongpositive";"0";"1";"3";"Genial";"G";"genial#3"
"propre#strongpositive";"0";"1";"60";"propre";"G";"propre#60"
"dangereux#negative";"0";"1";"8";"dangereux";"G";"dangereux#8"
"moyen#negative";"0";"1";"6";"moyen";"G";"moyen#6"
"souriants#strongpositive";"0";"1";"2";"souriant";"G";"souriants#2"
"insonorisation#positive";"0";"1";"2";"insonorisation";"N";"insonorisation#2"
"bémols#negative";"0";"1";"4";"bémol";"N";"bémols#4"
"équipé#positive";"0";"1";"7";"équiper";"V";"équipé#7"
"blanches#negative";"0";"1";"3";"blanc";"G";"blanches#3"
"apprécié#positive";"0";"1";"4";"apprécier";"V";"apprécié#4"
"bravo#positive";"0";"1";"5";"bravo";"O";"bravo#5"
"extras#positive";"0";"1";"2";"extras";"G";"extras#2"
"idéalement#strongpositive";"0";"1";"6";"idéalement";"G";"idéalement#6"
"compétent#positive";"0";"1";"2";"compétent";"G";"compétent#2"
"piscines#positive";"0";"1";"25";"piscine";"N";"piscines#25"
"hâte#positive";"0";"1";"2";"hâte";"N";"hâte#2"
"nourriture#negative";"0";"1";"29";"nourriture";"N";"nourriture#29"
"correctement#positive";"0";"1";"4";"correctement";"G";"correctement#4"
"sympathie#positive";"0";"1";"2";"sympathie";"N";"sympathie#2"
"croissants#positive";"0";"1";"2";"croissant";"G";"croissants#2"
"réduite#negative";"0";"1";"3";"réduire";"G";"réduite#3"
"irréprochable#positive";"0";"1";"10";"irréprochable";"G";"irréprochable#10"
"mon#strongpositive";"0";"1";"20";"son";"D";"mon#20"
"payantes#negative";"0";"1";"2";"payant";"G";"payantes#2"
"payer#negative";"0";"1";"6";"payer";"V";"payer#6"
"micro#negative";"0";"1";"4";"micro";"P";"micro#4"
"buffet#positive";"0";"1";"19";"buffet";"N";"buffet#19"
"pain#positive";"0";"1";"7";"pain";"N";"pain#7"
"modernes#positive";"0";"1";"2";"moderne";"G";"modernes#2"
"idéal#positive";"0";"1";"12";"idéal";"G";"idéal#12"
"bien équipé#positive";"1";"6";"6";"bien équiper";"G V";"bien#227 équipé#7"
"très sympathiques#strongpositive";"1";"4";"4";"très sympathique";"G G";"très#496 sympathiques#8"
"très propres#strongpositive";"1";"4";"4";"très propre";"G G";"très#496 propres#27"
"très gentils#strongpositive";"1";"3";"3";"très gentil";"G N";"très#496 gentils#3"
"assez agréable#positive";"1";"3";"3";"assez agréable";"G G";"assez#64 agréable#78"
"agréablement surpris#strongpositive";"1";"3";"3";"agréablement surprendre";"G V";"agréablement#5 surpris#4"
"très confortables#strongpositive";"1";"3";"3";"très confortable";"G G";"très#496 confortables#8"
"assez cher#negative";"1";"3";"3";"assez cher";"G G";"assez#64 cher#26"
"très décevant#strongnegative";"1";"2";"2";"Très décevoir";"G V";"très#496 décevant#5"
"tres belles#strongpositive";"1";"2";"2";"tres beau";"D G";"tres#89 belles#13"
"bof bof#negative";"1";"2";"2";"Bof Bof";"G N";"bof#7 bof#7"
"déconseille fortement#strongnegative";"1";"2";"2";"déconseiller fortement";"V G";"déconseille#4 fortement#5"
"très chaleureux#strongpositive";"1";"2";"2";"très chaleureux";"G G";"très#496 chaleureux#9"
"très correcte#strongpositive";"1";"2";"2";"très correct";"G G";"très#496 correcte#13"
"trés cher#negative";"1";"2";"2";"trés cher";"G G";"trés#30 cher#26"
"très sales#strongnegative";"1";"2";"2";"très sale";"G G";"très#496 sales#5"
"pas aimable#negative";"1";"2";"2";"pas aimable";"G G";"pas#440 aimable#17"
"super sympa#strongpositive";"1";"2";"2";"super sympa";"G N";"super#54 sympa#42"
"très sympas#strongpositive";"1";"2";"2";"très sympa";"G G";"très#496 sympas#9"
"un paradis#strongpositive";"1";"2";"2";"un paradis";"D N";"un#532 paradis#9"
"recommande vivement#strongpositive";"1";"2";"2";"recommander vivement";"V G";"recommande#22 vivement#4"
"très désagréables#strongnegative";"1";"2";"2";"très désagréable";"G G";"très#496 désagréables#2"
"vraiment idéal#strongpositive";"1";"2";"2";"vraiment idéal";"G G";"vraiment#53 idéal#12"
"vraiment sympa#strongpositive";"1";"2";"2";"vraiment sympa";"G G";"vraiment#53 sympa#42"
"recommande fortement#strongpositive";"1";"2";"2";"recommander fortement";"V G";"recommande#22 fortement#5"
"de vrai#strongpositive";"1";"1";"1";"De vrai";"P N";"de#1261 vrai#12"
"tres interessant#strongpositive";"1";"1";"1";"tres interessant";"N V";"tres#89 interessant#1"
"a recommandé#positive";"1";"1";"1";"avoir recommander";"V V";"a#345 recommandé#1"
"été présent#positive";"1";"1";"1";"été présent";"N G";"été#57 présent#3"
"merveeil leux#strongpositive";"1";"1";"1";"merveeil leux";"N G";"merveeil#1 leux#1"
"bien disposé#positive";"1";"1";"1";"bien disposer";"G V";"bien#227 disposé#3"
"vraiiment sympa#strongpositive";"1";"1";"1";"vraiiment sympa";"G G";"vraiiment#1 sympa#42"
"pas transcendantale#positive";"1";"1";"1";"pas transcendantal";"G G";"pas#440 transcendantale#1"
"très animé#strongpositive";"1";"1";"1";"très animer";"G V";"très#496 animé#3"
"assez spacieuse#strongpositive";"1";"1";"1";"assez spacieux";"G G";"assez#64 spacieuse#12"
"très acceptable#positive";"1";"1";"1";"très acceptable";"G G";"très#496 acceptable#3"
"recommande rapidement#positive";"1";"1";"1";"recommande rapidement";"N G";"recommande#22 rapidement#4"
"petits soins#strongpositive";"1";"1";"1";"petit soin";"G N";"petits#27 soins#2"
"cherche encore#negative";"1";"1";"1";"chercher encore";"V G";"cherche#7 encore#24"
"jeux apéro#positive";"1";"1";"1";"jeu apéro";"N P";"jeux#13 apéro#2"
"est copieux#strongpositive";"1";"1";"1";"être copieux";"V G";"est#573 copieux#6"
"très tranquilles#strongpositive";"1";"1";"1";"très tranquille";"G G";"très#496 tranquilles#1"
"assez grand#strongpositive";"1";"1";"1";"assez grand";"G G";"assez#64 grand#39"
"merveilleusement accueillis#strongpositive";"1";"1";"1";"merveilleusement accueillir";"N V";"merveilleusement#1 accueillis#3"
"voir nul#strongnegative";"1";"1";"1";"voir nul";"V D";"voir#13 nul#4"
"très froide#negative";"1";"1";"1";"très froid";"G G";"très#496 froide#9"
"manger correctement#positive";"1";"1";"1";"manger correctement";"V G";"manger#15 correctement#4"
"très deçus#strongnegative";"1";"1";"1";"Très deçus";"G V";"très#496 deçus#1"
"assez different#positive";"1";"1";"1";"assez different";"G G";"assez#64 different#1"
"du metro#positive";"1";"1";"1";"du metro";"D N";"du#283 metro#5"
"une superbe#strongpositive";"1";"1";"1";"un superbe";"D N";"une#293 superbe#17"
"gros problèmes#strongnegative";"1";"1";"1";"gros problème";"G N";"gros#11 problèmes#2"
"l' étroitesse#negative";"1";"1";"1";"le étroitesse";"D N";"l'#456 étroitesse#1"
"tres bel#strongpositive";"1";"1";"1";"tres beau";"N G";"tres#89 bel#22"
"plutôt vieux#negative";"1";"1";"1";"plutôt vieux";"G G";"plutôt#20 vieux#9"
"tres bruyant#strongnegative";"1";"1";"1";"tres bruyant";"G V";"tres#89 bruyant#17"
"trés satisfait#strongpositive";"1";"1";"1";"trés satisfait";"G G";"trés#30 satisfait#5"
"était excellement#strongpositive";"1";"1";"1";"être excellement";"V G";"était#108 excellement#1"
"très professionnels#strongpositive";"1";"1";"1";"très professionnel";"G G";"très#496 professionnels#2"
"bonne aniation#positive";"1";"1";"1";"bon aniation";"G N";"bonne#55 aniation#1"
"ene sécurité#positive";"1";"1";"1";"ene sécurité";"D N";"ene#1 sécurité#7"
"bonne prestation#positive";"1";"1";"1";"bon prestation";"G N";"bonne#55 prestation#4"
"assez volumineuse#positive";"1";"1";"1";"assez volumineux";"G G";"assez#64 volumineuse#1"
"presque engueuler#negative";"1";"1";"1";"presque engueuler";"G V";"presque#7 engueuler#1"
"tres satisfaisant#strongpositive";"1";"1";"1";"tres satisfaisant";"G G";"tres#89 satisfaisant#2"
"très calme#positive";"1";"1";"1";"très calme";"G G";"très#496 calme#37"
"a mediter#negative";"1";"1";"1";"avoir mediter";"V V";"a#345 mediter#1"
"parc expo#positive";"1";"1";"1";"parc exposition";"P N";"parc#12 expo#1"
"très beaux#strongpositive";"1";"1";"1";"très beau";"G G";"très#496 beaux#6"
"très rapides#strongpositive";"1";"1";"1";"très rapide";"G G";"très#496 rapides#1"
"presse agrume#negative";"1";"1";"1";"presse agrume";"N G";"presse#2 agrume#1"
"bien grand#positive";"1";"1";"1";"bien grand";"G G";"bien#227 grand#39"
"aussi grâce#strongpositive";"1";"1";"1";"aussi grâce";"G N";"aussi#32 grâce#9"
"4 euros#negative";"1";"1";"1";"4 euro";"D N";"4#49 euros#14"
"peu attrayant#negative";"1";"1";"1";"peu attrayant";"G V";"peu#98 attrayant#1"
"particulièrement désagréable#negative";"1";"1";"1";"particulièrement désagréable";"G G";"particulièrement#3 désagréable#10"
"accessible niveau#positive";"1";"1";"1";"accessible niveau";"G N";"accessible#3 niveau#16"
"coffre gratuit#positive";"1";"1";"1";"coffre gratuit";"N G";"coffre#3 gratuit#14"
"dit bravo#strongpositive";"1";"1";"1";"dire bravo";"V O";"dit#9 bravo#5"
"tres chaleureux#strongpositive";"1";"1";"1";"tres chaleureux";"G G";"tres#89 chaleureux#9"
"tres amusant#strongpositive";"1";"1";"1";"tres amusant";"D G";"tres#89 amusant#2"
"séjour merveilleux#strongpositive";"1";"1";"1";"séjour merveilleux";"N G";"séjour#103 merveilleux#3"
"très performant#strongpositive";"1";"1";"1";"très performant";"G G";"très#496 performant#1"
"entièrement restauré#positive";"1";"1";"1";"entièrement restaurer";"G V";"entièrement#2 restauré#1"
"tres accueillant#strongpositive";"1";"1";"1";"tres accueillir";"G V";"tres#89 accueillant#16"
".pas de#negative";"1";"1";"1";".pas de";"G P";".pas#2 de#1261"
"idéalement située#positive";"1";"1";"1";"idéalement situer";"G G";"idéalement#6 située#1"
"manque d#negative";"1";"1";"1";"Manque d";"P V";"manque#28 d#26"
"systématiquement manquant#negative";"1";"1";"1";"systématiquement manquer";"G V";"systématiquement#3 manquant#2"
"suffisament spacieuses#positive";"1";"1";"1";"suffisament spacieux";"G G";"suffisament#1 spacieuses#6"
"étoiles.absence d'#negative";"1";"1";"1";"étoiles.Absence d'";"N P";"étoiles.absence#1 d'#265"
"pas climatisé#strongnegative";"1";"1";"1";"pas climatiser";"G V";"pas#440 climatisé#1"
"remercie également#strongpositive";"1";"1";"1";"remercier également";"V G";"remercie#1 également#11"
"vraiment serrés#positive";"1";"1";"1";"vraiment serrer";"G V";"vraiment#53 serrés#2"
"peu chaleureux#negative";"1";"1";"1";"peu chaleureux";"G G";"peu#98 chaleureux#9"
"trop dangereux#strongnegative";"1";"1";"1";"trop dangereux";"G G";"trop#61 dangereux#8"
"à oublier#strongnegative";"1";"1";"1";"à oublier";"P V";"à#525 oublier#4"
"aucune hésitation#strongpositive";"1";"1";"1";"aucun hésitation";"D N";"aucune#13 hésitation#3"
"bien rénové#positive";"1";"1";"1";"bien rénover";"G V";"bien#227 rénové#4"
"tellements nets#positive";"1";"1";"1";"tellements net";"V G";"tellements#1 nets#1"
"trop loing#negative";"1";"1";"1";"trop loing";"G G";"trop#61 loing#2"
"des restos#positive";"1";"1";"1";"des restaurant";"P N";"des#322 restos#2"
"très raisonnable#positive";"1";"1";"1";"très raisonnable";"G G";"très#496 raisonnable#4"
"all inclusive.#positive";"1";"1";"1";"ALL INCLUSIVE.";"N N";"all#17 inclusive.#1"
"extrêmement sympathique#positive";"1";"1";"1";"extrêmement sympathique";"G G";"extrêmement#3 sympathique#22"
"sont sympas.#positive";"1";"1";"1";"être sympas.";"V G";"sont#189 sympas.#1"
"extrêmement glissant#strongnegative";"1";"1";"1";"extrêmement glissant";"G G";"extrêmement#3 glissant#3"
"très variée#positive";"1";"1";"1";"très varier";"G G";"très#496 variée#5"
"virement belle#strongpositive";"1";"1";"1";"virement beau";"G G";"virement#1 belle#29"
"tres chic#strongpositive";"1";"1";"1";"tres chic";"G G";"tres#89 chic#3"
"peu soigné.#negative";"1";"1";"1";"peu soigné.";"G G";"peu#98 soigné.#1"
"assez vielle#negative";"1";"1";"1";"assez vielle";"G G";"assez#64 vielle#1"
"très agrèable#positive";"1";"1";"1";"très agrèable";"G G";"très#496 agrèable#1"
"trés mauvais#strongnegative";"1";"1";"1";"trés mauvais";"D G";"trés#30 mauvais#20"
"d' aéroport#negative";"1";"1";"1";"d' aéroport";"P N";"d'#265 aéroport#9"
"assez agée#negative";"1";"1";"1";"assez agée";"G V";"assez#64 agée#1"
"tres honnete#strongpositive";"1";"1";"1";"tres honnete";"D G";"tres#89 honnete#1"
"trés bon#strongpositive";"1";"1";"1";"trés bon";"N G";"trés#30 bon#149"
"vraiment adorable#strongpositive";"1";"1";"1";"vraiment adorable";"G G";"vraiment#53 adorable#4"
"plutôt vieillot#negative";"1";"1";"1";"plutôt vieillot";"G G";"plutôt#20 vieillot#2"
"super hygiène#strongpositive";"1";"1";"1";"super hygiène";"G N";"super#54 hygiène#10"
"inclus.très bon#positive";"1";"1";"1";"inclus.Très bon";"G G";"inclus.très#1 bon#149"
"prix derisoire#strongpositive";"1";"1";"1";"prix derisoire";"N G";"prix#78 derisoire#1"
"agréablement décorée#positive";"1";"1";"1";"agréablement décorer";"G V";"agréablement#5 décorée#1"
"mal fréquenté#negative";"1";"1";"1";"mal fréquenter";"G V";"mal#25 fréquenté#2"
"plutôt satisfaisant#positive";"1";"1";"1";"plutôt satisfaisant";"G G";"plutôt#20 satisfaisant#2"
"pour compenser#positive";"1";"1";"1";"pour compenser";"P V";"pour#433 compenser#1"
"bien agencé#positive";"1";"1";"1";"Bien agencer";"G V";"bien#227 agencé#1"
"trop élevé#negative";"1";"1";"1";"trop élever";"G G";"trop#61 élevé#2"
"le quad#positive";"1";"1";"1";"le quad";"D N";"le#712 quad#3"
"pas droite#negative";"1";"1";"1";"pas droit";"G G";"pas#440 droite#1"
"tres sommaire#negative";"1";"1";"1";"tres sommaire";"P N";"tres#89 sommaire#1"
